FISCAL_YEAR,FISCAL_PERIOD,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESCR,TRANS_DT,MERCHANDISE_AMT
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HILTON GARDEN HAMILTON,Lodging,9/20/2016,147.2
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7163018004000002,Stationery-Office Supplies-Printing Writing Pap,9/21/2016,15.57
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7163030969000001,Stationery-Office Supplies-Printing Writing Pap,9/21/2016,262.7
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7163018004000001,Stationery-Office Supplies-Printing Writing Pap,9/21/2016,69.05
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DIVISION FOR THE VISUALLY,Accessory And Apparel Stores-Miscellaneous,9/20/2016,24.52
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,RED ROBIN NO 655,Eating Places Restaurants,9/19/2016,15.1
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,RED ROBIN NO 655,Eating Places Restaurants,9/19/2016,14.92
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AWL*PEARSON EDUCATION,Books Periodicals And Newspapers,09-06-2016,810
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,RIB ROOM ROYL ORLN,Eating Places Restaurants,9/20/2016,26.92
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GREEN LEAF'S 4849,Fast Food Restaurants,9/19/2016,1.83
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CURRITO,Eating Places Restaurants,9/19/2016,7.55
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STARBUCKS TERM12261608,Fast Food Restaurants,9/19/2016,4.36
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SSI*DELTACPOFREYNEOSCI,Direct Marketing-Other Direct Marketers-Not Elsew,9/20/2016,4120
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CAROLINA BIOLOGIC SUPPLY,Dental-Lab-Med-Ophthalmic Hosp Equip Supplies,9/20/2016,2161
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,REDNER'S WHAREHUSE,Grocery Stores Supermarkets,9/19/2016,64.57
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BYLERS STORE - 2,Grocery Stores Supermarkets,9/19/2016,5.99
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN SCHOOL HEALTH AS,Other Services Not Elsewhere Classified,9/20/2016,395
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PANERA BREAD #725,Fast Food Restaurants,9/13/2016,8.78
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SQ *GOSQ.COM HABTE BISRAT,Travel,09-12-2016,31.5
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USPS PO 0917600901,Postal Services-Government Only,09-08-2016,6.68
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PAYPAL *NATIONALASS,Organizations Charitable And Social Services,09-08-2016,700
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PAYPAL *NATIONALASS,Organizations Charitable And Social Services,09-08-2016,700
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PAYPAL *NATIONALASS,Organizations Charitable And Social Services,09-08-2016,700
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PAYPAL *NATIONALASS,Organizations Charitable And Social Services,09-08-2016,700
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,9/14/2016,118.31
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,9/13/2016,81.32
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,9/13/2016,96.48
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SUPERSHUTTLE ATLANTA,CLAIMS DEPT Services Not Elsewhere Classified,9/14/2016,18.5
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,8/30/2016,199.04
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,8/29/2016,659.78
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,8/29/2016,298.56
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT NEW ORLEANS,Lodging,8/26/2016,721.1
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,09-12-2016,151.88
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,09-12-2016,151.88
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SHUTTERFLY,Camera And Photographic Supply Stores,9/15/2016,1518.74
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LAZ PARKING 660300,Automobile Parking Lots And Garages,8/26/2016,4
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EDUCATION WEEK TEACHER MA,Advertising Services,09-08-2016,300
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DIVISION FOR THE VISUALLY,Accessory And Apparel Stores-Miscellaneous,09-12-2016,581.48
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SP * DISTRIBUTITVE EDU,Mens And Womens Clothing Stores,09-12-2016,80
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,8/27/2016,2765.2
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,THE DEVEREUX FOUNDATION,Organizations Charitable And Social Services,8/26/2016,125
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,32752 - BWI LONG TERM A,Automobile Parking Lots And Garages,9/14/2016,17
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USPS 09176009035400373,Postal Services-Government Only,8/29/2016,6.47
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GOTOCITRIX.COM,Direct Marketing-Continuity-Subscription Merchants,09-09-2016,78.4
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MSC,Industrial Supplies Not Elsewhere Classified,9/14/2016,-105.12
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DELTA AIR 0067861474962,Airline,09-12-2016,363.2
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,09-07-2016,192.96
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,8/23/2016,76.54
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,09-06-2016,85.26
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7161666830000001,Stationery-Office Supplies-Printing Writing Pap,8/26/2016,119.68
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0012392189377,Airline,9/16/2016,545.2
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PANERA BREAD #725,Fast Food Restaurants,9/15/2016,9.55
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BALSAMIQ TRID677830,Computer Software Stores,8/26/2016,12
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0012392156726,Airline,9/16/2016,210.2
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PANERA BREAD #725,Fast Food Restaurants,9/14/2016,11.14
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PANERA BREAD #725,Fast Food Restaurants,9/14/2016,4.34
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TAVERN 64,Eating Places Restaurants,9/13/2016,31.5
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,UNITED 0167901625269,Airline,9/14/2016,314.2
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USPS 09176009035400373,Postal Services-Government Only,09-01-2016,6.68
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TAVERN 64,Eating Places Restaurants,9/14/2016,46.62
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,NAEHCY,Organizations Charitable And Social Services,9/15/2016,650
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,REDNERS MKTS #58,Grocery Stores Supermarkets,9/13/2016,13.34
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESCO - # 1452,Electrical Parts And Equipment,8/26/2016,36.8
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0017857016859,Airline,8/25/2016,148.1
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0012391915235,Airline,9/14/2016,342.2
2017,3,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,8/27/2016,89.97
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,SAFEWAY STORE00017632,Grocery Stores Supermarkets,09-06-2016,8.97
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,CAPRIOTTI'S SANDWI,Fast Food Restaurants,09-07-2016,77.48
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,DOLLAR-GENERAL #0384,Variety Stores,09-06-2016,29
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,UPS*000021X956,Freight Carrier Trucking-Lcl-Lng Dist Mvg-Storage,8/28/2016,7.84
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,STAPLS7163072861000002,Stationery-Office Supplies-Printing Writing Pap,9/22/2016,335.28
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,IDU*INSIGHT PUBLIC SEC,Computer Software Stores,8/27/2016,106.26
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,GROTTO PIZZA,Eating Places Restaurants,09-09-2016,203.81
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,STAPLS7162417829000002,Stationery-Office Supplies-Printing Writing Pap,09-11-2016,91.25
2017,3,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,9/14/2016,1174.03
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,DATA RECOGNITION CORP,Miscellaneous Publishing And Printing,09-06-2016,10.24
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,Amazon.com,Book Stores,09-07-2016,32.27
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SSI*SCHOOL SPECIALTY,Direct Marketing-Other Direct Marketers-Not Elsew,9/16/2016,134.57
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS0148778090000001,Stationery-Office Supplies-Printing Writing Pap,09-08-2016,261.28
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,C TECH ASSOCIATES INC,Business Services-Not Elsewhere Classified,09-09-2016,1703.99
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,CAREER COMMUNICATIONS,Miscellaneous General Merchandise,09-09-2016,10
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,9/21/2016,63.57
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,AMAZON MKTPLACE PMTS,Book Stores,09-08-2016,4.69
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,Amazon.com,Book Stores,09-07-2016,15.3
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS0148778090000002,Stationery-Office Supplies-Printing Writing Pap,09-08-2016,3.94
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,GOOGLE *SVCSAPPSecapm,Advertising Services,09-02-2016,25
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS0148778090000003,Stationery-Office Supplies-Printing Writing Pap,09-08-2016,71.68
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,CAREER COMMUNICATIONS,Miscellaneous General Merchandise,09-08-2016,1795
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,MENUTRINFO LLC,Professional Services-Not Elsewhere Classified,9/17/2016,999
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,DATA RECOGNITION CORP,Miscellaneous Publishing And Printing,09-06-2016,271.8
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,09-08-2016,154.86
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,OFFICE DEPOT #5910,Direct Marketing-Combination Catalog-Retail Merch,09-07-2016,640.69
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,AMAZON MKTPLACE PMTS,Book Stores,09-08-2016,48
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,C TECH ASSOCIATES INC,Business Services-Not Elsewhere Classified,09-09-2016,107.26
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,CAREER COMMUNICATIONS,Miscellaneous General Merchandise,09-09-2016,633.95
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STOCKLEY MATERIALS,Building Materials Lumber Stores,09-09-2016,155.75
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,9/15/2016,102.42
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,THE UPS STORE 3492,Business Services-Not Elsewhere Classified,8/27/2016,144.86
2017,3,MINISTRY OF FINANCE,CYBER ISSUE DEPT,USPS KIOSK 0902209550,Postal Services-Government Only,8/27/2016,47
2017,3,MINISTRY OF FINANCE,Driver Training,MCCLAFFERTY PRINTING COMP,Miscellaneous Publishing And Printing,9/15/2016,1381.25
2017,3,MINISTRY OF FINANCE,CLAIMS DEPT,J J KELLER And ASSOCIATES,Industrial Supplies Not Elsewhere Classified,9/19/2016,19.65
2017,3,MINISTRY OF FINANCE,CLAIMS DEPT,J J KELLER And ASSOCIATES,Industrial Supplies Not Elsewhere Classified,9/19/2016,395
2017,3,MINISTRY OF FINANCE,CLAIM DEPARTMENT,COMCAST,Cable Satellite Other Pay Television Radio Svcs,8/27/2016,115.2
2017,3,MINISTRY OF FINANCE,CLAIM DEPARTMENT,COMCAST,Cable Satellite Other Pay Television Radio Svcs,9/27/2016,115.2
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SAGE PUBLICATIONS,News Dealers And Newsstands,10-07-2016,54.95
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SHERATON CROWN CENTER DIN,Eating Places Restaurants,10/18/2016,20
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WAL-MART #5039,Grocery Stores Supermarkets,9/28/2016,-11.88
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10-08-2016,33
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MCDONALD'S F12956,Fast Food Restaurants,10/18/2016,6.13
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CHEESECAKE BALTIMORE,Eating Places Restaurants,10-06-2016,8.43
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CHEESECAKE BALTIMORE,Eating Places Restaurants,10-04-2016,36.23
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,RENAISSANCE HOTELS BAL,Lodging,10-08-2016,654.9
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ESSENTIAL EDUC CORP,Schools Educational Svc-Not Elsewhere Classified,10-05-2016,1035
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,9/23/2016,297.79
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HILTON LIBERTY TAVERN,Eating Places Restaurants,10/25/2016,28.03
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VINCENZO'S PIZZERIA,Eating Places Restaurants,9/28/2016,152.89
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GAYLORD OPRYLAND RETAI,Lodging,10-07-2016,201.69
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,9/26/2016,376.17
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7163624015000001,Stationery-Office Supplies-Printing Writing Pap,10-01-2016,271.61
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HARD ROCK ST. LOUIS R,Eating Places Restaurants,10/18/2016,23.24
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7164369712000002,Stationery-Office Supplies-Printing Writing Pap,10/14/2016,54.43
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7163874144000001,Stationery-Office Supplies-Printing Writing Pap,10-06-2016,458.22
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SOUTHWES 5262453177868,Airline,10-05-2016,174.96
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,#07822 ACME,Grocery Stores Supermarkets,10-05-2016,55.52
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HERTZ RENT-A-CAR,Car Rental,10-12-2016,354.27
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,QDOBA #775,Fast Food Restaurants,10-09-2016,11.75
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USPS PO 0917600901,Postal Services-Government Only,10-12-2016,6.68
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,10-06-2016,4.36
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ANNAPOLIS WATERFRONT A,Autograph,9/28/2016,25
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ANNAPOLIS WATERFRONT A,Autograph,9/29/2016,25
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ALASKA AIR 0277905474287,Airline,10/21/2016,512.2
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SHERATON,Lodging,10/23/2016,597.69
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SQ *AMBASSADOR LIMOUSINE,Travel,10/22/2016,60
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/23/2016,55
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HMSHOST DIV 0320370508,Eating Places Restaurants,10/22/2016,18.15
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,10/25/2016,2983.53
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7165004938000001,Stationery-Office Supplies-Printing Writing Pap,10/26/2016,509.37
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,REDNERS MKTS #58,Grocery Stores Supermarkets,10/20/2016,59.55
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT PORTLAND,Lodging,10/13/2016,123
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EXPRESSPARKNET NORTH LOT,Automobile Parking Lots And Garages,10/21/2016,10.02
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0010263988152,Airline,10/25/2016,25
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICANA,Eating Places Restaurants,10/26/2016,26.5
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ABBOTTS GRILL MILFORD,Eating Places Restaurants,10/25/2016,725
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,10/16/2016,2.18
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7165004938000001,Stationery-Office Supplies-Printing Writing Pap,10/26/2016,144.74
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7164959702000001,Stationery-Office Supplies-Printing Writing Pap,10/26/2016,356.57
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,10-11-2016,25.06
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ABBOTTS GRILL MILFORD,Eating Places Restaurants,9/27/2016,725
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,10-04-2016,22.35
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/13/2016,44
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CITY OF PORTLAND DEPT,Automobile Parking Lots And Garages,10-11-2016,3
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CHICK-FIL-A #02680,Fast Food Restaurants,10-03-2016,59.49
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Caffe Gelato,Eating Places Restaurants,10-10-2016,110
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EB NINTH ANNUAL VISIO,Business Services-Not Elsewhere Classified,10-07-2016,25
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7163624015000002,Stationery-Office Supplies-Printing Writing Pap,10-01-2016,18.99
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LUCKY'S AIRPORT #2,Eating Places Restaurants,10/18/2016,20.4
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,10/13/2016,210.07
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,OLIVE GARDEN 00013813,Eating Places Restaurants,10-06-2016,546
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GIBSONS ROSEMONT,Eating Places Restaurants,10/26/2016,23.36
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10-10-2016,231.84
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GOTOCITRIX.COM,Direct Marketing-Continuity-Subscription Merchants,10-09-2016,78.4
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10-11-2016,120.6
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DOVER LIBRARY,Schools Educational Svc-Not Elsewhere Classified,10-12-2016,50
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,10-12-2016,41.73
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,NIAAA,Organizations Membership-Not Elsewhere Classified,10-06-2016,-85
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LRP PUBLICATIONS,Business Services-Not Elsewhere Classified,10-03-2016,58.5
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CITY OF PORTLAND DEPT,Automobile Parking Lots And Garages,10-11-2016,3
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LAB AIDS INC,Nondurable Goods Not Elsewhere Classified,10-11-2016,35.8
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PHILLIPS SEAFOOD BALTIMO,Eating Places Restaurants,10-06-2016,35.92
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SHELL OIL 57443148705,Fuel Dispenser Automated,10-11-2016,10.64
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,OFFICE DEPOT #5910,Direct Marketing-Combination Catalog-Retail Merch,10-06-2016,722.99
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ABBOTTS GRILL MILFORD,Eating Places Restaurants,10-06-2016,985
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USPS PO 0917600901,Postal Services-Government Only,10-07-2016,13.36
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EB NINTH ANNUAL VISIO,Business Services-Not Elsewhere Classified,10-07-2016,25
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EB NINTH ANNUAL VISIO,Business Services-Not Elsewhere Classified,10-07-2016,25
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MICROSOFT OEM OPERATIONS,Computer Software Stores,10-06-2016,2400
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CHICK-FIL-A #02680,Fast Food Restaurants,10-06-2016,155.3
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HILTON INTERNATIONALS,Lodging,10/13/2016,296.56
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,IDU*INSIGHT PUBLIC SEC,Computer Software Stores,10/26/2016,1549.75
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BALSAMIQ TRID698891,Computer Software Stores,10/26/2016,12
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TFS*FISHER SCI CHI,Dental-Lab-Med-Ophthalmic Hosp Equip Supplies,9/27/2016,12
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LAB AIDS INC,Nondurable Goods Not Elsewhere Classified,10-05-2016,166.18
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GAYLORD OPRYLAND RETAI,Lodging,10-08-2016,201.69
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PASTINI PASTARIA RESTAURA,Eating Places Restaurants,10-10-2016,12.7
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CITY OF PORTLAND DEPT,Automobile Parking Lots And Garages,10-11-2016,3
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STARBUCKS STORE 00455,Fast Food Restaurants,10-10-2016,8.6
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,1018 JAKE GRILL PORTLA,Eating Places Restaurants,10-11-2016,21.3
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,Amazon.com,Book Stores,10-11-2016,488.98
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DELTA AIR Baggage Fee,Airline,9/27/2016,25
2017,4,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SPRINGHILL SUITES,Lodging,9/28/2016,1135.85
